266 contests
rank	name	rating	participations
2169	uwelena	2152.2080717529243	55
2170	itsleo	2152.1914663037746	50
2171	Adityavikramagarwal	2152.1829740272806	53
2172	ryang_us	2151.9198700227134	151
2173	xyzw123	2151.9197752690457	40
2174	stanley17112000	2151.8995091345814	15
2175	cenyk1230	2151.6388096030296	7
2176	johnzhengguo	2151.445786860414	14
2177	KenYiLee	2151.309928981223	24
2178	jelov	2151.2650120138387	28
2179	FanbinM	2151.228054805368	41
2180	hy299792458	2151.214475018316	23
2181	qqyk	2151.095157200425	34
2182	12snoopyer	2151.082050516104	73
2183	boris109able	2150.605119127127	48
2184	sahilshelangia	2150.5619914494546	11
2185	agoodloser	2150.5462187425214	28
2186	mmooyyii	2150.409169540942	42
2187	hui1202	2150.3476950670815	33
2188	Lancelot26	2150.2688206428247	13
2189	thewisp	2149.8869669599285	37
2190	YW_WY	2149.8354527463143	31
2191	jie-9i	2149.7099928170956	10
2192	soshellon	2149.6381145627133	27
2193	Stan_VJ	2149.6353678553614	41
2194	caijun	2149.5855104584116	38
2195	rs11	2149.5306591498224	16
2196	yhchang3	2149.5125886052847	2
2197	igor84	2149.4876573352435	69
2198	santazhang	2149.4665716575037	16
2199	lutongzhao	2149.4318117252265	40
2200	harshrajani460	2149.413412022922	6
2201	yoofor	2149.3526707199803	85
2202	guoming	2149.2818330450737	17
2203	seanzhou1023	2149.0788096775386	29
2204	ai-xue-xi-13	2148.9813334874134	14
2205	_tim	2148.6650497756327	13
2206	81100118	2148.5971236766836	18
2207	ronaldocl	2148.4907814372436	38
2208	yhfnaive_zju	2148.3579889597645	9
2209	zhun	2148.283156549827	54
2210	alexDeepspace	2148.254655131281	103
2211	Final20	2148.0905001293477	14
2212	itrofimow	2148.0467352509463	11
2213	Yuandong-Chen	2147.989979589195	49
2214	PurpleCrayon	2147.9612479607263	3
2215	Sotskin	2147.942080493708	17
2216	arnavrupade	2147.905431665561	50
2217	phenoMenAl	2147.729275192342	31
2218	DeepBorys	2147.6386034136663	16
2219	yuanyuan1024	2147.546201032823	26
2220	jonasliu	2147.5290935998696	63
2221	sooooner	2147.425312492715	21
2222	magonmonkey	2147.4029550934556	29
2223	nenenene	2147.1250840929233	25
2224	zxtregister	2147.0352398727905	55
2225	enc71448	2146.814737247264	35
2226	greenmoon55	2146.803337312969	29
2227	bofeng07	2146.5198372286322	55
2228	zc94zc	2146.422842021522	40
2229	arunkumar3320	2146.3813943968034	31
2230	berrett	2146.2020661430406	32
2231	zxybazh	2146.039606232978	7
2232	Percy	2145.9611600215176	32
2233	weeeed	2145.9434960412136	27
2234	morphism	2145.853635800452	49
2235	zmy3324	2145.666310716837	23
2236	dsjaklg	2145.6070246044696	15
2237	charlesleila	2145.5329151016713	9
2238	Varelse	2145.4788384846106	14
2239	pkuitachi	2145.4514321974584	6
2240	atul2938	2145.3727425004417	66
2241	iwashi31	2145.360003440131	8
2242	Vk98	2145.2013002931953	20
2243	chsqaq	2145.023088051166	65
2244	ruotianluo	2144.9150001818284	10
2245	ericchen1366	2144.8424043134146	53
2246	lx1374327576	2144.791238308955	15
2247	lsh0357	2144.6954641214543	61
2248	wo_am_ge_vegetable_niao	2144.4202217583857	7
2249	home_z	2144.3374956589405	67
2250	kkty	2144.192887470126	5
2251	dmitry3000	2144.169615549892	31
2252	alex_woods	2144.100923155786	79
2253	xxxyz	2144.07827215271	35
2254	weissle	2144.069303670058	27
2255	tangentyh	2143.9200465978975	12
2256	yorkshire	2143.829176255039	50
2257	songsari	2143.7453732223976	53
2258	hogeover30	2143.643956792222	59
2259	ProKingsley	2143.3905875153196	26
2260	leporidfelinity	2143.3440846907074	16
2261	forestsong	2143.237452014725	16
2262	notes	2143.1841677273223	47
2263	huya-402994	2143.0771969847237	37
2264	lisy14	2142.9775118846906	30
2265	Erwin_Ke	2142.8573862025337	137
2266	Do_Not_WA	2142.7892283804863	15
2267	4074	2142.7330977638317	43
2268	k_a_r_a_n	2142.569067161334	17
2269	Louisway	2142.504659499088	29
2270	xuwd11	2142.3753533188883	143
2271	dibdidib	2142.0045718773995	11
2272	clf	2141.9746293058975	20
2273	haha	2141.9134671321353	32
2274	tsugitta	2141.8756323592806	17
2275	calgagi	2141.7824303113575	40
2276	zurl	2141.6596362288533	15
2277	horsemty	2141.6516536834542	13
2278	bbminhtri	2141.640173625463	11
2279	xiecong	2141.633340763768	34
2280	griffinmclennan	2141.4144787066334	49
2281	zljiuyouuu	2141.346964805091	27
2282	banggiangle	2141.3061960116625	23
2283	pitayapi	2141.17616585181	23
2284	alexanderlee	2141.1033458637253	8
2285	xiaoliurice	2140.9516853593914	13
2286	jskswyq	2140.933634305191	9
2287	Daciuk	2140.7882624709155	20
2288	aiueo-2	2140.7670731094436	22
2289	Joseph1314	2140.7588711426242	82
2290	levy0834	2140.7440775131554	7
2291	FeihongCai	2140.715440061771	10
2292	xiaoliran12	2140.7132454277425	26
2293	AlanDiak	2140.6658513183406	45
2294	paranan	2140.6589813021797	51
2295	starcosmos	2140.58901631665	17
2296	jiachen_wu	2140.531935531089	15
2297	szzzwno123	2140.519880710146	24
2298	Louis1992	2140.4292835883434	65
2299	Henry_Jiang	2140.2673824860894	44
2300	Koyokoyo	2140.141898352239	7
2301	besomist	2140.122165155276	53
2302	lovehhf	2139.9098218715462	72
2303	lishichengyan	2139.7099468171587	40
2304	yuvansh	2139.691443759278	83
2305	ChingTengLing	2139.642951000342	38
2306	rumman_sust	2139.636746766545	18
2307	Zhuonan_Lin	2139.5905402670837	23
2308	lyongu	2139.586471914442	11
2309	anil9717	2139.462369441146	10
2310	laekov	2139.4294928759336	2
2311	zj140-ustc	2139.3429474847226	24
2312	acc-cn	2139.1562035959205	12
2313	ZMXZZ	2139.0996425394746	47
2314	abdullahamcs	2139.075146911707	33
2315	xuan18	2139.033703284923	133
2316	robinlzl1989	2138.9565771828757	168
2317	gogogo19931105	2138.892842106079	17
2318	polystyrene	2138.822390868571	25
2319	firepaw	2138.6957320512897	28
2320	Spin0za	2138.6818378476755	101
2321	yunkai96	2138.645100451651	4
2322	sakuyaqwq	2138.5676615129787	74
2323	y4ngyin	2138.5385512983726	7
2324	fruwajacybyk	2138.417762393753	6
2325	clocksmith	2138.3868000869243	5
2326	weih_xu	2138.3702805959488	37
2327	Saigyouji-Yuyuko	2138.351047472075	12
2328	deleted_	2138.18014485782	18
2329	ybzhang	2138.0831179951665	31
2330	maozaozao1992	2138.0529647887224	8
2331	jorgedftrl	2138.0221331906228	34
2332	mei-shi-lai-shua-liang-ti	2137.719456160945	69
2333	henrymakaay	2137.5308352494217	30
2334	rdd	2137.4116861340503	13
2335	Beach	2137.2218851295584	35
2336	gjxhlan	2137.2102187784485	38
2337	gg__gg	2137.1668159902692	41
2338	supersillychang	2137.1365486562922	32
2339	moontree-3	2136.9377054357838	17
2340	tamjid	2136.8498713003814	33
2341	JellyZhang	2136.774700101141	27
2342	keepPace	2136.6782053317966	11
2343	pjequilibrium	2136.641105028856	60
2344	linyu203	2136.3943610685756	91
2345	the-last-whisper	2136.3614722089283	28
2346	user0947c	2136.3354111090302	5
2347	xi31	2136.2975773441995	59
2348	seraph1212	2136.0410061295847	84
2349	swords	2135.714907007627	18
2350	mrhhsmr	2135.675976556416	35
2351	zitman	2135.6743152351423	113
2352	usego	2135.6041937560576	7
2353	tim_xu	2135.5150265412194	6
2354	NoCoriander	2135.5076477356356	29
2355	n3therite	2135.2918090986086	8
2356	h36yang	2135.2900230043438	32
2357	user7633z	2135.2526445449753	30
2358	shishu0601	2135.0441569129334	12
2359	Detective666	2135.02165449782	31
2360	dabra	2134.9831588625634	9
2361	rickdiculous	2134.955260008967	29
2362	nagitaosu	2134.8986095047476	7
2363	stevenamstrong	2134.8648385585557	32
2364	Lilac_lly	2134.791225492565	10
2365	hello_wrld	2134.4153165714524	63
2366	siixy	2134.1827034479707	20
2367	LMSSB	2134.0235431171714	16
2368	fighting_rex	2133.8902597495226	51
2369	pachicobue	2133.8035160680756	8
2370	zilin2020	2133.6573181177328	17
2371	customjhy	2133.59254151425	18
2372	zym-ustc	2133.589186120837	29
2373	ripple-zjw	2133.5192190702223	44
2374	zhangsz1998	2133.4695767935714	13
2375	WSY	2133.352719959222	22
2376	jc1203	2133.2844030809783	10
2377	jasonch123	2133.2060221859156	49
2378	fang2018	2133.170960127359	84
2379	zhangchaosd	2133.159962676256	47
2380	cheissmart	2133.042849714345	50
2381	jacynkaa	2132.9984970036007	4
2382	kybconnor	2132.986062263817	7
2383	geniuszhaoyi	2132.862054740409	27
2384	oshibori	2132.857280369434	6
2385	ckevinyu	2132.8463851796696	136
2386	StarsThu2016	2132.769773010429	29
2387	kardosrambo	2132.746377812079	9
2388	emmm_	2132.5915248353144	32
2389	linstenst	2132.5717379432776	32
2390	StrangeCatty	2132.48097194744	18
2391	lukaszkakol	2132.2979799708896	21
2392	OrzOrz	2132.1810693470115	38
2393	JkyNcMeG2H86	2132.1466075714175	72
2394	mathstarry	2132.0882891556653	22
2395	InsZVA	2132.0803735944323	8
2396	remidinishanth	2132.034810042099	44
2397	Imadra	2131.9017701893604	14
2398	cong1989	2131.841379149166	35
2399	YMSeah	2131.8263621755523	18
2400	ljing	2131.7661675986906	126
2401	hello_world123	2131.711690376917	30
2402	ndfgia	2131.683997025767	23
2403	ji-_yu	2131.6800638016925	30
2404	jheng-ying	2131.5609239841806	42
2405	yun21	2131.520443031838	90
2406	zhawa	2131.385275951282	43
2407	usk83	2131.3281405039193	33
2408	zhuan-chong	2131.246210832669	27
2409	odeson24	2131.2428996620124	35
2410	MakeChanges	2131.2353515518207	94
2411	shaojiang	2131.1332259563355	128
2412	carudy	2131.102839806311	12
2413	sfaaa12	2131.0586050811007	74
2414	nipungupta37	2131.0420358412207	30
2415	anisaha	2130.8446203700005	32
2416	m-t	2130.773924573385	20
2417	woodzzZ	2130.6655265923055	5
2418	bibaboy00	2130.6240327411983	35
2419	522222	2130.5447639350796	19
2420	testsys02	2130.3213247938575	17
2421	kupe	2130.203645471776	80
2422	acw_ssssssssssssp-offer	2130.0333061811566	20
2423	wenqiwooo	2129.9814122621133	21
2424	WendiLiu	2129.8031153209095	23
2425	as3asddd	2129.7128414340427	12
2426	fanhai	2129.6430375236982	35
2427	LeonCheng	2129.5008310582693	55
2428	x9527	2129.495797114708	66
2429	wwei17	2129.4203700267617	68
2430	richarddia	2129.261203205173	101
2431	nervose	2129.0797985098816	9
2432	allegri	2128.872154767734	75
2433	duru	2128.7564274753936	13
2434	yi-zhi-xiao-ruo-ji	2128.7552843962426	15
2435	bboychencan	2128.7374497503365	52
2436	louis_matteo	2128.726791368783	17
2437	mlz000	2128.525682024545	10
2438	jinhyuk	2128.4635687279524	14
2439	lm010	2128.353265363849	33
2440	joud	2128.3002369105816	2
2441	weiyinfu	2128.283463512697	35
2442	Googlehsiehh	2128.214767870523	26
2443	Kiona1018	2128.190221697105	41
2444	ngh	2128.0191866967407	15
2445	dwl1222	2128.0029863496575	25
2446	aerysn	2127.8673510446592	7
2447	MuzheZeng	2127.7128514173946	30
2448	fpeterfalvi	2127.6628961165748	3
2449	PhoenixDD	2127.633684164508	108
2450	Ainika	2127.518669724358	13
2451	murmured	2127.511112786393	31
2452	0x404	2127.5075263856465	28
2453	CalvinL	2127.4507988906203	16
2454	i30361	2127.4148628649777	82
2455	gagan_6730	2127.4100872927243	39
2456	lzt	2127.305585314518	45
2457	hallent	2127.2642289277787	23
2458	wqythu13	2127.1761323019077	17
2459	balabasik	2127.1396250116286	55
2460	lao-san-dragon	2127.132119103174	60
2461	han-55	2127.108240493614	12
2462	shawlin	2127.031384517855	23
2463	davidberard98	2126.9680126998137	8
2464	yichihchan	2126.9421190514654	82
2465	yuxiang1515	2126.90413734072	29
2466	Castling	2126.82779941772	9
2467	raushan303	2126.756232552757	21
2468	lianyoucat	2126.7063688329135	59
2469	supperchong	2126.699708347039	51
2470	job5	2126.6570002019366	79
2471	fanyilang	2126.504493060393	56
2472	chenhaomaiji	2126.4604813971405	36
2473	wiennan	2126.4286450308573	22
2474	danixigai	2126.3214107224603	39
2475	Mazaalai	2126.1030987959048	30
2476	yifa	2126.0584084134352	28
2477	jingning	2126.0370702765717	14
2478	YashButala	2125.9803033053836	15
2479	SongyangJi	2125.9021590210227	21
2480	seedjyh	2125.8405547521897	31
2481	liuzhl518	2125.7840512525063	19
2482	prudent_boy	2125.668826951494	29
2483	sandeep_kumar_e	2125.543992317292	12
2484	cenkay	2125.482881454357	56
2485	ashish0910	2125.4248736886766	35
2486	phucvin2	2125.256158422888	22
2487	shauryakhanna024	2125.2513192739766	25
2488	zhanzhi-2	2125.2459104003497	40
2489	FightEveryDay	2125.222954571548	17
2490	zhangsz	2125.2020963588343	32
2491	cephian	2125.196119253006	7
2492	wood-2	2125.087753431497	11
2493	ShiratsuYuiko	2125.0032126903534	3
2494	wudiymy	2124.9495668158647	24
2495	cxhscst2	2124.8917487144613	8
2496	chongliangtao1002	2124.8752963411207	19
2497	khoso	2124.8370472081097	16
2498	zhxb515	2124.834351018524	58
2499	VictorForbes	2124.7081449255347	5
2500	haoyuanzou	2124.659310440284	41
2501	changying0817	2124.4709264188696	14
2502	ziyezhu92	2124.4312671793973	55
2503	zhou-zhou-36	2124.4127434041634	22
2504	raymondhfeng	2124.394789536405	29
2505	SalvadorDali	2124.19151958612	52
2506	loghead	2124.0977436069365	39
2507	storyn43767	2124.072918100939	14
2508	straddle	2123.990199040503	28
2509	liangluouw	2123.9773674715957	10
2510	Yan_Yichun	2123.932780083842	16
2511	chuncao	2123.877932347685	59
2512	hmmmmmmmmm	2123.7889260525453	15
2513	fastleopard	2123.6885508110527	35
2514	skmanish	2123.676540297595	12
2515	chuckdchen	2123.6701461521843	25
2516	otoc	2123.616786442981	26
2517	andif	2123.5603297678117	20
2518	zed_b	2123.4819252664843	6
2519	zacw	2123.4633306146125	17
2520	sherlock321	2123.3823027900658	47
2521	isps	2123.381895944476	2
2522	alexlin87	2123.268383030152	80
2523	sports18272	2123.062739975822	26
2524	ty1234257	2122.985829090332	23
2525	odinmillion	2122.959392276115	34
2526	hehejun	2122.8698883653333	18
2527	shi-shi-kan-m	2122.8022052994575	38
2528	it_boy94	2122.780036214652	11
2529	junbinliang	2122.6551936325613	50
2530	cgh1995	2122.5435862380396	31
2531	veeranjaneyulus	2122.5392744349238	26
2532	Sindweller	2122.538997170826	6
2533	YellyYU	2122.5033735601196	38
2534	xlj0826	2122.3856122009056	45
2535	czq92	2122.307229759411	69
2536	azure_l	2122.251666840156	13
2537	yeetcoder4736	2122.2005826731156	47
2538	tomonacci	2122.1179761304115	19
2539	JRiver	2122.107490046341	8
2540	tomjobs	2122.0315204312406	6
2541	KevinFederline	2121.877832664286	47
2542	krantarat	2121.8218296126033	63
2543	lonely7yk	2121.718847590002	23
2544	chuka231	2121.678462701166	55
2545	lys_oson	2121.663148881984	32
2546	sanyamsingha	2121.634152141824	13
2547	coutPKprintf	2121.5761658158594	29
2548	ylldummy	2121.559920410315	4
2549	dnetdvp	2121.557898885652	16
2550	morriship	2121.54071594699	11
2551	lunalol	2121.528821066022	5
2552	Mikchy	2121.2995103384524	35
2553	avres	2121.2970450809466	27
2554	askvij	2121.2932978927347	24
2555	samzhu333	2121.247326972228	38
2556	jokerkeny	2121.1286423133515	13
2557	valgrind	2120.89913387817	15
2558	niloiv	2120.870757772875	62
2559	FLAGS	2120.834756144284	68
2560	fcxjlsw	2120.814340103234	35
2561	nasadigital	2120.6735844413442	4
2562	smiken	2120.649861792723	3
2563	kakarotto_boar	2120.5814143357775	36
2564	scinart	2120.5611798640884	9
2565	nowhere-7	2120.5578489751542	27
2566	KaiL	2120.544233702342	64
2567	hiromi_ayase	2120.4067870474423	11
2568	lmun	2120.310455914868	15
2569	CrhnbP	2120.239586449656	56
2570	mmunos	2120.0536996540095	6
2571	nodgd	2119.7665194049478	5
2572	Gogo93	2119.623212683803	65
2573	shipper	2119.401806889388	12
2574	malcolmjg	2119.3900131509017	12
2575	spaded06543	2119.3012617016157	29
2576	avlgood2018	2119.274714183861	82
2577	tahmid-khan	2119.2682661264316	8
2578	neungkl	2119.183245962388	13
2579	birdxue	2119.165049510336	44
2580	SSG-2	2119.136962663435	48
2581	skalakm	2119.005973317976	8
2582	wumingly	2118.909943494849	59
2583	Fadancing	2118.851988527121	53
2584	hyun-hwan	2118.848793918178	4
2585	waluigi120	2118.7669275749536	9
2586	tushargarg	2118.720000129494	40
2587	yenshiw	2118.5950556810885	14
2588	naivelamb	2118.5183611285015	46
2589	Luke_13	2118.5058895349075	14
2590	shivankacct	2118.4979949573753	59
2591	returnnull-2	2118.4795808322624	10
2592	justindcheng	2118.3648828624023	6
2593	akashanandpatil219	2118.3009742539552	18
2594	remotego	2118.1392955193896	8
2595	teikoku	2118.1015420968843	19
2596	muyujx	2118.091244924229	45
2597	Afan_buaa	2118.081162762869	43
2598	ndinh2000	2118.0584462420047	33
2599	robert1003	2118.0465867122016	4
2600	markxyb	2117.983314649902	14
2601	littlebryan	2117.9649382829666	4
2602	Ljy_	2117.8599502263482	35
2603	bob-116	2117.8430652938323	58
2604	yajc	2117.800706522805	46
2605	DestyFog	2117.7977757159324	23
2606	ztllng	2117.7558832182835	19
2607	YGD	2117.741528867458	20
2608	rogerlrh	2117.71372989179	15
2609	ukohank517	2117.7010430149276	48
2610	izeuwy	2117.6542390604222	49
2611	hungrybird	2117.5271836195684	34
2612	dirtysalt	2117.4700157117513	13
2613	lancexing	2117.4344926596555	32
2614	yeshichen	2117.2992641118394	37
2615	pi-hua-ting	2117.290750145912	4
2616	hiiwave	2117.280102129021	24
2617	hjcafaro	2117.259462992429	17
2618	zyj-18	2117.0269070836384	37
2619	mudit458	2116.7536326166655	6
2620	MagentaCobra	2116.700631778085	10
2621	cxh17	2116.553554126533	16
2622	yckuo	2116.547981022969	28
2623	beo12	2116.441665042311	16
2624	wangby511	2116.400359777957	73
2625	zelzha	2116.359962276717	24
2626	aaron62	2116.2653420732927	51
2627	Avenger_Amir	2116.2527182331737	39
2628	marcusgao94	2116.2510684775925	30
2629	anhooca	2116.228379861175	34
2630	ghooths	2116.218115804927	13
2631	yuanyuehao	2116.1776129099817	32
2632	qh200911013010	2116.0732861283254	56
2633	giggly	2116.031588557218	53
2634	xuhr	2115.933973710142	42
2635	mdazmat9	2115.8584908766147	20
2636	vincentpetergalloro	2115.758813653187	7
2637	i490815101	2115.7459038091297	7
2638	dreamquster	2115.7244043096925	13
2639	c0deb0t	2115.7062916402733	21
2640	zimin2000	2115.6760790351004	18
2641	hencury	2115.6204238696687	44
2642	ovis96	2115.5996874859716	15
2643	rizzar	2115.5251011934806	45
2644	Yao-Yun	2115.3658824972667	9
2645	bb123n4	2115.2778835388235	38
2646	huan-le-ma-295	2115.167918507259	17
2647	waterbucket	2115.104898780225	13
2648	wrbuaa2005	2115.096188678656	24
2649	tcui	2115.085262838776	21
2650	moyang	2115.0692865129035	24
2651	w12379564	2114.91133947918	81
2652	ergeda	2114.7890880730106	49
2653	lakeshore1986	2114.694589666232	72
2654	noanoa	2114.438067136191	15
2655	b1552993d0	2114.331183822027	5
2656	danzhutest	2114.302010673771	45
2657	YusenZhang_chatc	2114.1627991644523	13
2658	tyuan73	2114.1483976346162	25
2659	pcheng13	2114.1222061787407	20
2660	dennanisny	2114.0954096464766	100
2661	ywen1995	2113.98800640814	9
2662	ldd123456	2113.937760291099	65
2663	ahsh123456	2113.885325149243	43
2664	yl019	2113.866160567911	44
2665	hikaru__	2113.8503988583884	3
2666	abhilashv	2113.790800246274	17
2667	kyoclover	2113.6910774278535	38
2668	yiqian_xu	2113.6393410854344	34
2669	tschijnmo	2113.5390493366276	18
2670	hayden2	2113.5386994538894	178
2671	dessert	2113.1738348357726	41
2672	VladaMG98	2113.1586154301963	3
2673	kimchimadeinhouston	2113.1441812211287	17
2674	justfun	2113.128146821862	67
2675	htkb	2113.1275402744836	8
2676	idaten459	2112.980072004024	18
2677	crybicki	2112.9507092624626	40
2678	zchendd	2112.8997784107924	6
2679	Speedy	2112.8556945048954	67
2680	thecheersong	2112.8453621614167	11
2681	contestonly	2112.8159887202137	12
2682	faii	2112.778093084836	15
2683	Fishingmaster	2112.720307488933	13
2684	awfover	2112.71400948198	9
2685	tchittesh	2112.7046797608523	7
2686	hubwag	2112.6972054066173	8
2687	shihaol	2112.6548068967318	11
2688	koloxite	2112.616912790836	73
2689	moomoovic	2112.5836312770844	3
2690	kavfwu	2112.3200841805524	25
2691	cedricxie	2112.3135524486547	25
2692	emanon-2	2112.248272133367	26
2693	weiyang95	2112.205120093378	28
2694	hello_world_233	2112.1850442141294	1
2695	hei-ye-3	2111.9446667913526	13
2696	great-swirles8zc	2111.932543537658	27
2697	yang1e	2111.786172791363	13
2698	Tpist	2111.716629889031	86
2699	aniruth	2111.714445918507	16
2700	njorilo	2111.506485888684	16
2701	wangyuc2	2111.3513710337875	18
2702	AshleyLiu	2111.3254310436528	12
2703	trafish	2111.2966054178532	13
2704	JamesSParker	2111.285683572476	7
2705	FusionX	2111.272848160671	19
2706	kws4679	2111.2247590044717	37
2707	orangezeit	2111.148475574712	101
2708	howtocodeO_O	2111.004998530123	59
2709	weixliu	2110.7196061197224	46
2710	xenny	2110.6683882172442	18
2711	dreamer-56	2110.657706360022	3
2712	ironmaniiith	2110.5809401897054	14
2713	whyhow1111	2110.3122311725715	33
2714	shiyinong	2110.2278768347455	56
2715	physicsru	2110.1974649076933	27
2716	zl-cheng	2110.1631552771655	32
2717	lkjslkjdlk	2110.1500051162566	22
2718	IgorDiakov	2110.0777719023467	60
2719	cleary	2110.0348267789195	10
2720	ypy1007229172	2110.011960480289	63
2721	Freepacer	2109.9721075561997	29
2722	chensimin0928	2109.9066461719353	10
2723	fuchedzhy	2109.808617865817	15
2724	nitin_pandey30	2109.7760258693247	68
2725	hpf	2109.773705460636	23
2726	joinyoung	2109.619846218531	21
2727	yueb95	2109.550057614001	48
2728	matchalatte	2109.542814283872	102
2729	FollowUrHeart	2109.496380276112	31
2730	jiayuan	2109.493966480254	27
2731	vok8	2109.4391513985684	23
2732	MohammedShoaib	2109.3425822747267	55
2733	jotaki	2109.3345833631647	15
2734	an8888ha	2109.0147784072824	88
2735	songzy12	2108.924546429552	34
2736	rogerz343	2108.8303857912456	32
2737	kn4	2108.8054378827414	4
2738	AleksQ	2108.701976282256	4
2739	tejkiran_v	2108.6946341796693	26
2740	RajSahu	2108.66799757692	8
2741	akashsuresh	2108.6303049845696	82
2742	ryanhe312	2108.343813939402	19
2743	zizhengwu	2108.21282589429	23
2744	wang2467	2108.1886010182484	30
2745	mknhr_sk	2108.167122387739	24
2746	zexi-li	2108.1466133757626	16
2747	aureole999	2108.1201330227377	20
2748	Choper	2108.096968901588	18
2749	stockfish	2108.078200675663	20
2750	1v9n418vn51	2108.0400229704605	32
2751	Luolingwei	2108.0038480496696	52
2752	tmsausa	2107.8711628518895	24
2753	rzheng0	2107.851369887277	13
2754	zyf2000	2107.8036284335167	11
2755	pigeon_hole	2107.760342313406	25
2756	guaidaokakaxi	2107.681409442698	45
2757	nanoape	2107.659986817542	7
2758	sqqqqqq	2107.652810966485	48
2759	zengfh2006	2107.5939281711226	28
2760	Nigge	2107.531780633902	28
2761	tzhuan	2107.3948580058036	68
2762	Falak_	2107.138317344444	5
2763	mcslane	2107.0961116110893	22
2764	Vegetable_Noob_Yzm	2107.0907853094322	12
2765	devansh5398	2106.995113319925	72
2766	morcanie	2106.988472798027	52
2767	tenstep	2106.951306716295	16
2768	xiaoC2018	2106.928306510711	31
2769	infmount	2106.874086558233	89
2770	newpp	2106.8719839168507	31
2771	pashteiner	2106.7372999865293	15
2772	kmathing	2106.588773477039	56
2773	l2filipo	2106.5869664994884	34
2774	wannacry89	2106.5299103674038	150
2775	paykoon	2106.51732554842	43
2776	hytest	2106.3207792108515	108
2777	WillTsai	2106.237433955308	76
2778	yliu04	2106.1726902889454	29
2779	KingSaber	2106.1688963977904	12
2780	iavanish	2106.0028693608238	25
2781	YaoshiHu	2105.993467780227	17
2782	p501396	2105.9202537556976	44
2783	MrGhasita	2105.8781197727644	47
2784	sysulby	2105.789766833186	2
2785	13881918923	2105.7675142175644	21
2786	NJSword	2105.651247298733	13
2787	smalov	2105.5462965690836	23
2788	nonexistent	2105.506471934773	4
2789	yanxu11	2105.443856886635	22
2790	gms00	2105.329372618305	11
2791	vimday	2105.3257805341937	60
2792	aijmas	2105.276417253273	5
2793	velocisloth	2105.112816537393	47
2794	jan_kanty	2104.948514699936	3
2795	jacklondon	2104.9482670046145	16
2796	xyxx	2104.8999051910578	64
2797	Irving_cl	2104.895232821405	28
2798	magicpig2013	2104.6466956201084	34
2799	anlewy	2104.5140608869515	14
2800	code_zy	2104.50230897302	24
2801	ImFish	2104.420036918566	25
2802	xiapengchng	2104.3635032582974	36
2803	aniruddha97bhatt	2104.343261578303	14
2804	haifengc	2104.3395996864515	73
2805	hiepit	2104.311428645303	93
2806	xpd-i	2104.299535020473	18
2807	hstangnatsh	2104.2751839414454	27
2808	qobilidop	2104.2233535472315	17
2809	Minecoder	2104.185343145595	21
2810	zjthangz	2104.0822018979943	89
2811	zingerzapper	2103.858901754807	16
2812	BrunoTissei	2103.7906944337815	6
2813	Thaithai	2103.7863949697803	27
2814	yifanbian	2103.786359965345	16
2815	lynn00lynn	2103.751025702022	28
2816	potato1996	2103.6990422272543	11
2817	abhinavmehta0208	2103.6067512546115	49
2818	hongrubb	2103.4708222337954	92
2819	SuperFashi	2103.4291527025052	10
2820	redmapleleaf	2103.418317524145	57
2821	pian-ke-xuan-lan	2103.2562475651503	2
2822	VFeccLL7TA	2103.1635083471383	45
2823	IlGJNk1zYk	2103.113785716846	31
2824	zhexuanxu	2103.002971504177	20
2825	__Ginkgo	2102.786461846266	14
2826	dodo_sprinkler	2102.7641999043735	12
2827	rainl	2102.738784666055	27
2828	myu23	2102.5856291944574	18
2829	CatGuardian	2102.5751424342784	60
2830	ttthetravelerrr	2102.4953896394823	20
2831	Self_Learner	2102.4685825886113	25
2832	BlahBlah13	2102.4340970257263	45
2833	steven7gao	2102.373631136516	75
2834	yi-yu-5	2102.2896574084857	22
2835	lemon-30	2102.2310564294457	6
2836	fanstyle	2102.158029834911	22
2837	rihothy	2102.141480102783	16
2838	quadpixels	2101.95975548064	121
2839	arenard	2101.9241205393528	32
2840	retawB	2101.8058452755213	6
2841	gavinmilk	2101.7775122544604	24
2842	karansehgal15	2101.6968450100953	14
2843	arcueidyangshuati	2101.551923619026	20
2844	l0709394	2101.4988835851605	20
2845	ankitcs	2101.287178458582	20
2846	qd452	2101.2343290798126	73
2847	__valentine__	2101.0961964235084	57
2848	wlz	2101.022449721183	5
2849	john801205	2100.967066091805	9
2850	leetcode_200801	2100.965354591608	1
2851	RenLiu	2100.8202078634927	29
2852	xing-chen-da-hai-36	2100.616737377975	32
2853	jianan.zhang.3	2100.5350090953602	40
2854	non_deterministic	2100.4466771530733	11
2855	arthur_g	2100.3285683395934	10
2856	map1e-2	2100.328362323927	61
2857	Coder35	2100.050408143282	40
2858	bpnew	2100.0191508240664	141
2859	iwtbam	2099.9079016910723	30
2860	bhas_gurr	2099.883965223905	40
2861	didgogns	2099.877809174359	5
2862	FunBam	2099.849527038929	27
2863	tomomo2b2	2099.806997427514	17
2864	mrtong_liu	2099.7644654331284	82
2865	gekz	2099.721216596663	5
2866	sharvin2187	2099.443266055009	10
2867	saussage	2099.394762439539	32
2868	ningwei	2099.3388989476452	15
2869	Celerity	2099.2804202640223	12
2870	lonely-praecursor	2099.2751627023417	76
2871	musteryu	2098.9343780909035	13
2872	itsing7	2098.8018609442142	49
2873	npc_69	2098.784837234884	10
